"Freq [thz]","re(St(P1,P1)) []","im(St(P1,P1)) []","re(St(P1,P2)) []","im(St(P1,P2)) []","re(St(P2,P1)) []","im(St(P2,P1)) []","re(St(P2,P2)) []","im(St(P2,P2)) []"
0.0635,0.0450413042752862,-0.00916640766914595,0.555104355696685,-0.784750236142072,0.555104355691546,-0.784750236132057,0.0438973204121529,-0.00745171737624284
0.064,0.0450101772849068,-0.00947387118061505,0.549220071728533,-0.788768429922016,0.549220071723569,-0.788768429912062,0.0438635148271714,-0.00772732528435305
0.0645,0.0449746440340214,-0.00978144900664318,0.543307152514108,-0.792742815884425,0.543307152509314,-0.792742815874543,0.0438256471794744,-0.00800283532543583
0.065,0.0449347040303796,-0.0100890883681196,0.53736591461183,-0.796673188022549,0.537365914607204,-0.796673188012751,0.0437837217643878,-0.00827819929055806
0.0655,0.0448903568222098,-0.0103967362339842,0.531396676274126,-0.800559342618973,0.531396676269662,-0.800559342609266,0.0437377428953686,-0.00855336881397784
0.066,0.0448416020241363,-0.0107043392916641,0.525399757417716,-0.804401078259552,0.525399757413412,-0.804401078249949,0.0436877149281882,-0.00882829534647589
0.0665,0.0447884393443869,-0.0110118439190024,0.5193754795943,-0.808198195846527,0.519375479590151,-0.808198195837036,0.0436336422861885,-0.00910293013014413
0.067,0.0447308686132335,-0.0113191961577147,0.51332416596162,-0.81195049861082,0.513324165957621,-0.81195049860145,0.0435755294865628,-0.00937722417464248
0.0675,0.044668889812607,-0.0116263416883917,0.507246141254935,-0.815657792123571,0.507246141251081,-0.815657792114331,0.0435133811675988,-0.00965112823495012
0.068,0.0446025031068341,-0.0119332258070857,0.501141731758897,-0.81931988430695,0.501141731755182,-0.819319884297848,0.0434472021168393,-0.00992459279062158
0.0685,0.0445317088744344,-0.0122397934035012,0.495011265279841,-0.822936585444269,0.49501126527626,-0.822936585435313,0.0433769973000955,-0.0101975680265712
0.069,0.0444565077409247,-0.0125459889408183,0.488855071118501,-0.826507708189438,0.488855071115048,-0.826507708180635,0.0433027718912695,-0.0104700038153958
0.0695,0.0443769006125745,-0.0128517564371701,0.482673480043143,-0.830033067575794,0.482673480039812,-0.830033067567151,0.043224531302926,-0.0107418497012572
0.07,0.0442928887110516,-0.0131570394488083,0.476466824263126,-0.833512481024332,0.476466824259912,-0.833512481015857,0.0431422812175678,-0.0110130548853364
0.0705,0.0442044736089035,-0.0134617810549721,0.470235437402895,-0.836945768351377,0.470235437399789,-0.836945768343076,0.0430560276195486,-0.0112835682128784
