"Freq [thz]","re(St(P1,P1)) []","im(St(P1,P1)) []","re(St(P1,P2)) []","im(St(P1,P2)) []","re(St(P2,P1)) []","im(St(P2,P1)) []","re(St(P2,P2)) []","im(St(P2,P2)) []"
0.307,0.324540852368001,-0.283507179866956,-0.592374748980168,-0.425590744893389,-0.592374748983318,-0.425590744906152,0.321295876277615,-0.286939520951833
0.3075,0.322010829988619,-0.282408976580001,-0.595278606216867,-0.423018314125527,-0.595278606220167,-0.423018314138279,0.318738027288726,-0.285821821701276
0.308,0.319486147817281,-0.281282838132206,-0.598173687462693,-0.420418036741964,-0.598173687466143,-0.420418036754701,0.316185681571173,-0.284675793851046
0.3085,0.316967162643545,-0.280128707724953,-0.601059642879102,-0.417789856391696,-0.601059642882703,-0.417789856404417,0.313639203216343,-0.283501383276051
0.309,0.314454234469811,-0.278946533579325,-0.603936119424634,-0.415133721729337,-0.603936119428384,-0.415133721742039,0.311098959491183,-0.282298541049792
0.3095,0.311947726442157,-0.277736269039828,-0.606802760925034,-0.41244958651664,-0.606802760928934,-0.412449586529319,0.308565320763976,-0.281067223548184
0.31,0.309448004778074,-0.276497872677519,-0.609659208146395,-0.409737409723392,-0.609659208150445,-0.409737409736046,0.306038660427032,-0.279807392552641
0.3105,0.306955438691105,-0.275231308392475,-0.612505098871327,-0.406997155627599,-0.612505098875526,-0.406997155640225,0.303519354816185,-0.278519015352344
0.311,0.304470400312365,-0.273936545515487,-0.615340067978164,-0.404228793914862,-0.615340067982512,-0.404228793927458,0.301007783127176,-0.277202064845586
0.3115,0.301993264608927,-0.272613558908903,-0.618163747523233,-0.401432299776868,-0.61816374752773,-0.40143229978943,0.298504327328821,-0.275856519640085
0.312,0.299524409299071,-0.271262329066528,-0.620975766826186,-0.398607654008881,-0.620975766830831,-0.398607654021407,0.296009372073086,-0.274482364152236
0.3125,0.297064214764376,-0.269882842212456,-0.623775752558397,-0.395754843106157,-0.62377575256319,-0.395754843118644,0.293523304601884,-0.273079588705066
0.313,0.294613063958649,-0.26847509039877,-0.626563328834445,-0.392873859359188,-0.626563328839384,-0.392873859371633,0.291046514650803,-0.271648189624967
0.3135,0.292171342313718,-0.267039071602007,-0.629338117306658,-0.389964700947659,-0.629338117311744,-0.38996470096006,0.288579394349573,-0.270188169336942
0.314,0.289739437642035,-0.265574789818246,-0.632099737262747,-0.387027372033038,-0.632099737267979,-0.387027372045393,0.286122338119428,-0.268699536458376
0.3145,0.287317740036142,-0.264082255156777,-0.634847805726491,-0.384061882849699,-0.634847805731868,-0.384061882862004,0.283675742567293,-0.267182305891173
0.315,0.284906641764986,-0.262561483932202,-0.637581937561497,-0.381068249794461,-0.637581937567017,-0.381068249806712,0.281240006376798,-0.265636498912145
0.3155,0.282506537167091,-0.261012498754892,-0.640301745577988,-0.378046495514463,-0.640301745583652,-0.378046495526658,0.278815530196208,-0.264062143261606
0.316,0.28011782254062,-0.259435328619679,-0.643006840642648,-0.374996648993258,-0.643006840648454,-0.374996649005395,0.276402716523245,-0.262459273230012
